ip_src,ip_dst,ts,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
192.168.1.100,192.168.1.1,1780569475,186.0720623,177388,6.5,88.2,7.162278996,7.162278996,0,0,0,0,0,0,0,0,0,0,0,574.1,1187.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2873.8,63.6,348,187.4548131,108.728414,118.8,166429854.8,13.5,19.38221039,153.7776963,11839.78692,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.180393338,593.3,7.1,58.6,30.70395617,30.70395617,0,0,0,0,0,1,0,0,0.5,1.7,0,1,3.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1730.8,60,441,112.1579518,104.362698,93.8,166421230.6,13.5,14.98637596,147.9074703,10967.4579,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,76.68385072,3476.3,6,121.2,161.2922466,161.2922466,0,0,0,0,0,1,0,0,0,1.8,0,4.9,20.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1397,66,650.3,176.6405159,205.1315413,650.3,0.001268506,5.5,16.76679011,290.0998078,150350.1592,0.4,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,4.303906894,2352.1,6,64,33.74179812,33.74179812,0,0,0,0,0,1,0,0,0.4,2,0,3.6,9.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3442,54,1819.5,209.9084902,413.0240726,393.3,166428719.3,13.5,20.11189154,586.4702621,280616.4794,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,22.21694851,1011.6,7.1,77.9,31.26949789,31.26949789,0,0,0,0,0,1,0,0,0,0.8,0.4,3.3,5.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1065.4,54,178.4,67.4734128,31.67160941,89.6,166421105.6,13.5,11.6038426,44.92597886,1390.627114,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,110.6168717,85816.1,6,114.7,10.77250007,10.77250007,0,0,0,0,1,1,0,0,0.2,0.6,0,232.4,486.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,640.4,73.6,204.8,113.0884921,47.64731898,124.6,0.015886188,5.5,15.01366882,67.38348471,2840.617602,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,32.5482002,31822.4,6,59.2,19.73549086,19.73549086,0,0,0,0,0,1,0,0,0.4,1.4,0,115.5,236.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1413.4,66,300.9,91.01241437,60.93279006,100.8,166429243.1,13.5,13.49270827,86.35604301,3880.376956,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,31.24348433,1678204.1,6,64,62.3310814,62.3310814,0,0,0,0,0,1,0,0,0,1.6,0,109.7,1805.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6889.8,60,1263.6,408.6278084,481.0607007,1234.5,166429078.8,13.5,27.45810098,678.8575424,281665.2787,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,1.913303423,74217,4.7,107.9,58.02515676,58.02515676,0,0,0,0,0,0,0,0,1.1,0.2,0,7.6,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,483.6,60.6,154.8,81.94230159,34.50088724,88.6,0.009274316,5.5,12.74169566,48.79162264,1894.498063,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.06914742,2808,6,160.1,87.81818081,87.81818081,0,0,0,0,0,1,0,0,0,0.6,0.9,1.4,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1221,54,358,79.63581391,74.25886669,56.8,166421724.2,13.5,12.62157065,105.2439823,5575.618219,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.067537689,3807.7,6,64,101.1640516,101.1640516,0,0,0,0,0,1,0,0,1,2,0,1.5,5.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,643.5,66,159.5,99.13313492,43.1120807,159.5,2.05E-05,5.5,13.84706623,60.96968923,3756.576653,0.5,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,253.9032255,4914.6,11,86.7,15.03037083,15.03037083,0,0,0,0,0,0,0,0,0.1,0.4,0,17.9,34.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,460.8,58.4,133.9,82.46230159,26.14752209,113.1,0.009384418,5.5,12.80586546,36.97818036,1228.813048,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,49.5,52.44256617,52.44256617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,899,58,58,58,0,58,166421336.5,13.5,10.77032961,0,0,0,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,1.655249286,31876,6,68.6,22.04928327,22.04928327,0,0,0,0,0,1,0,0,0,4,0,6,33.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1500,54,504.4,93.41141906,108.4157758,346,166428914.8,13.5,12.55713001,70.12245653,2470.112876,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,113.1315718,3812.8,11.5,104.1,25.1990433,25.1990433,0,0,0,0,0,0,0,0,0.4,1,0,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,943.5,95.6,376.1,184.8382937,97.45075632,140.1,0.012787795,5.5,19.15779106,137.8161812,11971.60226,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.179098606,1170.7,14.8,107,1218.69889,1218.69889,0,0,0,0,0,0,0,0,0.1,0.4,0,3.2,5.5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,423.3,55.3,103.1,77.95380952,18.83449288,80.1,0.004414606,5.5,12.47558156,26.63599528,437.0263549,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,1.081500864,92453,6,51.4,95.69928019,95.69928019,0,0,0,0,0,1,0,0,0,2,0,8,102.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6021,66,1494,386.5739737,594.6175337,494.4,166428756.9,13.5,27.581388,835.8007454,349683.9104,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,46.9,0.671840185,0.671840185,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,319,58,58,58,0,58,0.001250005,5.5,10.77032961,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,48.4,87.79653779,87.79653779,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,899,58,58,58,0,58,166421593.4,13.5,10.77032961,0,0,0,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,232.6673664,1390.7,7,66.3,18.48554143,18.48554143,0,0,0,0,0,1,0,0,0.3,1.1,0,0.7,2.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,702.8,85.7,317,151.7537302,91.20416542,106.7,0.01347549,5.5,17.16339832,128.9821677,9425.712401,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,16.0856575,18655.2,6,93.2,17.1519342,17.1519342,0,0,0,0,0,1,0,0,0.1,1.8,0,49,110,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1791.3,66,310.8,114.9715133,78.11263921,129.9,166429833.9,13.5,15.17545341,110.7090958,6312.212769,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,171.4455196,19895.4,10.4,133.4,57.49534207,57.49534207,0,0,0,0,0,0,0,0,0.3,1,0.4,1.4,5.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1730,52.4,1442.7,357.8446825,533.2234252,217.7,0.003448606,5.5,25.61722328,754.0917996,325533.5424,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.028817225,106.6,6,63.4,62.51096876,62.51096876,0,0,0,1,0,1,0,0,0,1,0.9,0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,881,54.4,58,56.94259417,1.563938354,54.4,166429887.3,13.5,10.67265922,2.209612605,2.782233129,0.9,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.463698339,478.8,5.5,58.6,20.85397503,20.85397503,0,0,0,0,0,1,0,0,0.4,1.9,0,1,3.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,580.8,66.8,268.4,105.2911111,74.09986819,96.6,0.023249602,5.5,14.42177027,104.7930386,6943.675207,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,13.42103274,165345.7,7.7,118.6,85.93488867,85.93488867,0,0,0,0,0,1,0,0,0,1,0,45,209.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,30374.7,52.2,10202,2011.452197,2373.539201,668.2,166429832.6,13.5,63.39886369,3361.369669,5663549.706,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.014145994,68.8,6,85.2,30.08776719,30.08776719,0,0,1,0,0,0,0,0,0,1,0.2,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,316.2,56.4,58,57.67396825,0.639471807,57.2,0.000873709,5.5,10.73994717,0.904349702,1.028461577,0.4,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,24.93291667,3113.2,10.4,80.3,10.08974586,10.08974586,0,0,0,0,0,0,0,0,0.2,1.2,0,1.5,3.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,494.6,56.4,169.6,81.72210317,37.25830968,105.1,0.009662819,5.5,12.70767333,52.69120686,3047.334585,0.8,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,366.1159909,16286.1,10.9,128.7,0.327234282,0.327234282,0,0,0,0,0,0,0,0,0,0,0,54.3,105.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,628.1,50,196.8,106.1615476,60.27294435,120.4,0.01954,5.5,14.43643563,85.23881534,4362.83652,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.053973913,112,6,64,37.08187211,37.08187211,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,297,54,54,54,0,54,0.001807094,5.5,10.39230485,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,45.7,0.357499585,0.357499585,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,319,58,58,58,0,58,0.000710297,5.5,10.77032961,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.638101935,3335.5,6,90.5,19.88459732,19.88459732,0,0,0,0,1,1,0,0,0,1.4,0,4.4,9.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2830.3,81.2,1586,402.1717857,516.6503847,650.1,0.0050807,5.5,26.72250923,730.6539811,485085.7876,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,22.88090956,6349,6,62.6,26.68435157,26.68435157,0,0,0,0,0,1,0,0,0.2,1.8,0,6.6,16.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,399.3,66,84,70.29630952,6.547993821,79.2,0.001690006,5.5,11.85052208,9.260261668,86.29383999,0.6,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.023693156,800.2,6,64,87.41263953,87.41263953,0,0,0,0,0,1,0,0,0,1.3,0,0.2,1.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4218,67.6,1082.8,263.9516714,327.9716932,720.4,166421201.2,13.5,22.18574105,430.8148672,136680.3002,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,35.82970021,7687.2,6,152.5,69.9232811,69.9232811,0,0,0,0,0,1,0,0,0,0.9,0.5,33.8,68.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4097.2,54,2974,271.3814262,721.6635415,67.4,166421739,13.5,23.28088955,1022.751065,526818.7695,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.454020429,112,6,255,4.405431337,4.405431337,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,297,54,54,54,0,54,0.000867701,5.5,10.39230485,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.025826836,112,6,255,79.68969932,79.68969932,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,861,54,58,55.60505137,1.935086744,54,166428898.4,13.5,10.54618004,2.740343574,3.757530307,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.292872214,102,6,131.3,227.758287,227.758287,0,0,0,0,0,0,0,0,0,1.2,0.6,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,893,56,58,57.67706398,0.711049742,56,166428896.1,13.5,10.7417253,0.991247238,1.013918143,0.5,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,181.7164719,66470.6,7.1,74.1,38.47845159,38.47845159,0,0,0,0,0,1,0,0,0.2,1.2,0,24.8,99,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1489.3,66,441,96.32876868,94.32233369,86.2,166428779.8,13.5,13.88527201,133.693946,8977.687089,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.047781086,4059.6,6,64,197.8616883,197.8616883,0,0,0,0,0,1,0,0,1.1,2,0,2,8.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3814.8,66,2708.2,239.5246608,634.6940604,391.6,166429835.3,13.5,21.47141005,900.0366615,492071.6583,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,1.301500058,225.5,6,234.5,3.780191678,3.780191678,0,0,0,1,0,1,0,0,0.2,1.1,0.9,0.2,1.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,306.6,54,63.6,55.7147619,3.566413103,55.2,0.001719117,5.5,10.55543472,5.04366978,16.26048753,0.8,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,365.403318,9807.8,6,151.5,28.26095312,28.26095312,0,0,0,0,0,1,0,0,0.6,1.4,0,17,38.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2121.4,66,480,136.0688553,108.4610036,152.8,166421912.7,13.5,16.5065631,153.6787497,12530.65361,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,125.4059156,1013,10.9,52.2,11.55564957,11.55564957,0,0,0,0,0,0,0,0,0,0.8,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1620,50,239.6,104.189695,62.16041245,107.8,166421324.8,13.5,14.44715779,88.0590267,3887.822732,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.004174089,84.6,6,153.8,231.8437967,231.8437967,0,0,0,0,0,0,0,0,0,0.9,0.6,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,871,54,58,56.17244805,1.984914723,56,166428898.6,13.5,10.60036646,2.804963095,3.934145141,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.00328598,68.8,6,53.7,130.8932304,130.8932304,0,0,1,0,0,0,0,0,0,1,0.2,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,317.8,57.2,58,57.87555556,0.285707872,57.2,4.98E-05,5.5,10.75874151,0.404051948,0.414024691,0.2,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.256245923,116916.8,6,198.4,351.5787111,351.5787111,0,0,0,0,0,1,0,0,0,0,0,2.1,90.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5665.6,66,1514,371.8253502,587.9736638,219.8,166429097.6,13.5,27.26096134,833.3652059,348199.7545,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.922688818,45544,6,63.6,59.66772996,59.66772996,0,0,0,0,0,1,0,0,0,1.8,0,12.1,51.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,19318.4,66,1658.8,1240.255618,554.5521358,1514,166429828.3,13.5,49.62606889,769.3812145,296586.0465,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,25.57456341,16697.5,13.7,82.7,1229.829393,1229.829393,0,0,0,0,0,0,0,0,0,0.1,0,34.9,74.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1800.9,50.8,342.3,115.6177761,88.37814781,143.5,166429866.7,13.5,15.20153797,125.2891815,7901.644068,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.00119729,74.2,6,112.3,1281.05091,1281.05091,0,0,1,0,0,0,0,0,0,1,0.3,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,316.6,56.8,58,57.74111111,0.481886477,56.8,0.000696802,5.5,10.74619224,0.681490392,0.78754321,0.3,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,47.6,0.072725805,0.072725805,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,319,58,58,58,0,58,4.74E-05,5.5,10.77032961,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,369.2399459,6817,9.3,125.2,13.96034187,13.96034187,0,0,0,0,0,1,0,0,0,0.5,0,26.2,42.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,494.2,66.4,160.4,91.97095238,30.10259772,88.8,0.0210145,5.5,13.54253217,42.57150196,1291.320578,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,10.79504361,26034.6,8.2,118.7,20.01533533,20.01533533,0,0,0,0,0,1,0,0,0,0.2,0,66.2,141.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1146.4,79.2,519.6,206.6262698,145.4708985,192.8,0.021116018,5.5,20.24223188,205.7269176,26848.86732,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,46.2,46.10619926,46.10619926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,319,58,58,58,0,58,2.25E-05,5.5,10.77032961,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.004093099,63.4,6,51.4,48.69787859,48.69787859,0,0,1,0,0,0,0,0,0,1,0.1,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,318.6,57.6,58,57.96,0.12,57.6,0.000272584,5.5,10.76660928,0.169705627,0.144,0.1,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,1.550957179,435.4,9.3,112.7,147.8730488,147.8730488,0,0,0,0,0,0,0,0,0,0.4,0.7,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,305.8,54,56.8,55.20920635,1.365874522,56,0.001611209,5.5,10.50771194,1.931638273,2.670898463,0.7,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,479.8088924,124908.7,17,2,0.530419515,0.530419515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4570.7,66,517,287.6284805,189.0760767,491.9,166421339.2,13.5,23.89245298,267.5483648,35816.69609,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,210.3040886,68118.9,15.9,25.4,0.68483565,0.68483565,0,0,0,0,0,0,0,0,0,0,0,2.8,6.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4963.5,66,519,314.2644837,203.8731999,454.9,166428665.2,13.5,25.08827575,287.6051585,41366.75669,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.913938689,110.8,8.2,70.4,1.75237077,1.75237077,0,0,0,1,0,1,0,0,0,0.8,0.8,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,345,54,89.2,60.15460317,12.13988561,64.4,0.002549911,5.5,10.95639425,17.16839087,264.8071585,0.6,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,291.088045,8971.6,11.5,94.7,20.08733609,20.08733609,0,0,0,0,0,0,0,0,0,0.5,0,15.1,25.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,602.6,68.4,190.4,108.8933333,51.37951973,114.4,0.014482903,5.5,14.71800946,72.66161363,2945.561746,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,672.4153331,17098,13.7,101.8,0.822383113,0.822383113,0,0,0,0,0,0,0,0,0,0,0,26.3,51.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1361.3,50,242.5,86.16478329,56.99973555,140.3,166421874.5,13.5,13.0182586,78.50743967,3224.930914,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,623.5224576,3539.6,15.9,79.4,4.158686618,4.158686618,0,0,0,0,0,0,0,0,0,0.2,0,1.3,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2292.6,46,287,145.6634362,74.03683789,206.8,166421601.5,13.5,17.04022618,104.9094099,5553.460438,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,50.6,1.416512354,1.416512354,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,319,58,58,58,0,58,3.10E-06,5.5,10.77032961,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.000989223,88.8,6,53.8,856.060945,856.060945,0,0,1,0,0,0,0,0,0,0.6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,845.4,54,56.4,54.46140695,0.910290977,56.4,166428770.8,13.5,10.43511671,1.277214313,1.404123332,0.6,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,48.9,26.94654608,26.94654608,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,899,58,58,58,0,58,166421263.4,13.5,10.77032961,0,0,0,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,90.4742188,33676.4,10.4,72.8,147.2875973,147.2875973,0,0,0,0,0,1,0,0,0.4,1,0,97.9,206.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,677.8,69.4,329.6,131.3130556,98.71476667,109.7,0.007085395,5.5,16.06423441,139.6037618,11096.51021,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,1.168060565,140370.4,7.1,182.5,181.6283514,181.6283514,0,0,0,0,0,1,0,0,0.2,1.4,0,11.3,94.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1349.4,66,314.3,83.4039736,56.76189326,170.2,166429894,13.5,12.8210067,80.80395269,8569.908975,0.5,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.559271407,112,6,255,3.576136,3.576136,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,297,54,54,54,0,54,0.001050496,5.5,10.39230485,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,738.3919377,7284.1,7.1,138.1,0.091579902,0.091579902,0,0,0,0,0,1,0,0,0,0,0,29.8,66,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1432.2,54,230,92.45701519,46.27516639,85.4,166421181.5,13.5,13.59935889,65.59606869,2158.88337,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,235.0772635,51324.9,8.2,86.3,6.910787494,6.910787494,0,0,0,0,0,1,0,0,0,0.4,0,222.3,443.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,767.8,66,277.1,133.6419444,78.03308763,139.8,0.028164697,5.5,16.25811663,110.3554508,6977.691954,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.534988856,17736.5,8.2,78.2,60.75434428,60.75434428,0,0,0,0,0,1,0,0,0.5,1.5,0,10.2,27.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2382.6,54,773,154.7278296,180.7997854,180.1,166428624.8,13.5,17.60337223,256.2291825,32888.7725,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,495.0994139,6255.6,6,92.6,11.56584429,11.56584429,0,0,0,0,0,1,0,0,0,0,0,33.6,62.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1575.6,60.6,225.2,101.7397117,54.6724348,93.8,166421194.6,13.5,14.27452224,77.43695808,3004.222677,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,259.2956978,8271.9,5.5,80.7,3.333367935,3.333367935,0,0,0,0,0,0,0,0,0.2,0.6,0,43.7,67.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1136.6,56.8,160,72.65355801,31.28542893,84.4,166428968.5,13.5,12.04018759,44.33500747,1014.233842,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,68.80009699,3486.5,5.9,100.8,0.315658272,0.315658272,0,0,0,0,0,1,0,0,0,0.8,0,10.3,18.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,447.3,57,124.8,75.61496032,22.57960057,88.4,0.019780302,5.5,12.26004517,31.93237735,836.1071547,0.8,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.036495376,112,6,64,54.80329149,54.80329149,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,297,54,54,54,0,54,4.54E-05,5.5,10.39230485,0,0,0,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,79.59480464,850.6,9.3,63.9,58.29885086,58.29885086,0,0,0,0,0,0,0,0,0.5,1,0.2,0.6,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1280.6,46,301.8,79.89823223,63.2841869,132.3,166421869.1,13.5,12.59090653,89.8115158,5822.990128,1,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,112.8082481,2513.7,13.7,97.9,11.4245138,11.4245138,0,0,0,0,0,0,0,0,0.2,0.2,0,3.7,8.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,617.2,56,215.2,101.8090873,60.81386222,153.7,0.017352104,5.5,14.11114881,86.00378873,6648.226978,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,166.2670198,151163.8,8.2,71.7,4.512776142,4.512776142,0,0,0,0,0,1,0,0,0,1.2,0,415,876.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,762.4,66.8,268.4,128.1292063,75.75555916,136.6,0.015512705,5.5,15.88296791,107.1345392,7203.535298,0.9,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.001482821,90.4,6,58.2,886.8026756,886.8026756,0,0,0,1,0,1,0,0,0,1,0.6,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,301,54,55.6,54.45047619,0.697696911,55.6,2.60E-06,5.5,10.43540271,0.986692434,1.235473923,0.4,38.5,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,0.013070178,112,6,64,153.0334674,153.0334674,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,837,54,54,54,0,54,166421614.8,13.5,10.39230485,0,0,0,244.6,Recon-PortScan
192.168.1.100,192.168.1.1,1780569475,9.513229632,865843,6,198.4,91.71431808,91.71431808,0,0,0,0,0,1,0,0,0,2,0,44,871.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6293,66,1514,405.2625115,594.774346,355.6,166429826.2,13.5,28.47284927,842.6497522,356115.6435,1,244.6,Recon-PortScan
