ip_src,ip_dst,ts,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
192.168.1.100,192.168.1.1,1780569475,5239.954346,8859.1,8.8,118.1,6.937673559,6.937673559,0,0,0,0,0,1,0,0,0.3,0.4,0,19.2,32,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1084.4,105.1,527.4,214.6763492,152.0932324,215.4,0.016325212,5.5,20.4558309,215.092312,27478.77559,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,40.97290065,1241.6,10.4,59.3,9.929054221,9.929054221,0,0,0,0,0,1,0,0,0.5,0.6,0,7.4,12.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1229,46,317,79.46860909,65.0777759,81.8,166438181.4,13.5,12.5777248,91.96769992,4254.654474,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,5.806719804,363145.6,6,131.2,64.83817402,64.83817402,0,0,0,0,0,1,0,0,0,0,0,12,376.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,18921.6,66,2672.4,1226.216944,820.4347764,1224.4,166430754.6,13.5,49.44643116,1163.005087,690874.2144,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,46,1.962331047,1.962331047,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,899,58,58,58,0,58,166438100.1,13.5,10.77032961,0,0,0,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,5.581677699,394796.2,10.4,70.4,84.68995703,84.68995703,0,0,0,0,0,1,0,0,0,1.2,0,24,419.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4989,349.2,1514,1021.855556,560.3914389,931.6,0.000747895,5.5,44.81807861,792.5131731,393636.4214,0.8,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,1.501709247,136876.4,6,64,86.89732941,86.89732941,0,0,0,0,0,1,0,0,0,2,0,16,129.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,18190.4,50,2817.9,1150.324159,837.7798639,1803.6,166430710.9,13.5,47.86001738,1187.614173,707659.8482,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,10.18333654,8725.9,6,115.3,49.94415979,49.94415979,0,0,0,0,0,1,0,0,0.6,1.4,0,3,14,0,0,0,0,0,0,0,1,0,0,0,0,1,1,363,66,66,66,0,66,0.000900412,5.5,11.48912529,0,0,0,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,79.61366243,83305.1,8.2,73.3,14.03407376,14.03407376,0,0,0,0,0,1,0,0,0.2,0.9,0,240.1,506.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,863.6,91.9,317,175.9130556,88.45583836,132.5,0.014400697,5.5,18.60364747,125.0954463,8825.666358,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.001856709,84.6,6,135,2743.806344,2743.806344,0,0,1,0,0,0,0,0,0,0.9,0.6,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,312.6,54,57.6,56.56952381,1.568534999,56.4,0.000994611,5.5,10.63630152,2.218243468,2.769251701,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,64.86797321,57125.4,9.2,98.7,18.30461993,18.30461993,0,0,0,0,0,0,0,0,0.2,0.2,0,184.8,380.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1304.9,61.8,208.6,83.31236098,39.94447651,119.1,166430371.8,13.5,12.87160408,56.31464937,1749.058523,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,17.45377953,7402.1,8.2,81.3,185.9228748,185.9228748,0,0,0,0,0,1,0,0,0,0.6,0,22.4,45.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3297.6,60,790,215.7434616,234.7743378,122.8,166430336,13.5,20.78378729,332.6099395,55546.16832,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.061572289,1202.8,7.1,69,151.1866783,151.1866783,0,0,0,0,0,1,0,0,0.6,1.6,0,0.9,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1659.4,66,346.6,105.8143495,84.8182669,134.9,166430615.4,13.5,14.54860408,120.1863338,7338.600778,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,216.7453618,12142.6,8.8,107.1,0.721028656,0.721028656,0,0,0,0,0,0,0,0,0,0.2,0,42.2,91,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1661.4,66,230,106.9468203,54.81833833,113,166438073.5,13.5,14.58720862,77.00315489,2971.156432,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,31.40535805,6807.8,6,57.4,3.638676237,3.638676237,0,0,0,0,0,1,0,0,0,0.9,0.5,29.9,60.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,316.4,54,67.4,56.52253968,4.567009981,65.8,0.002098918,5.5,10.62840366,6.458727454,93.78245402,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,48.6,3.828432218,3.828432218,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,875,54,58,56.39494863,1.935086744,58,166438064.8,13.5,10.61962588,2.740343574,3.757530307,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.462711406,5928.6,7.1,188.2,36.53944301,36.53944301,0,0,0,0,0,1,0,0,0.4,1.8,0,6.1,16.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1934.8,62,640.4,123.5764609,144.6646018,167.3,166430639.3,13.5,15.71561834,205.2114341,22205.11663,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,20.03699021,643086.8,8.2,219.4,52.59215028,52.59215028,0,0,0,0,0,1,0,0,0,1.4,0,70.9,736.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3168,66,1514,209.3252212,364.6370218,84.9,166430944.3,13.5,20.44928346,516.7231871,134323.7582,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,2.873624182,375637.4,6,198.4,111.7393745,111.7393745,0,0,0,0,0,1,0,0,0.1,0.4,0,17,380.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4926,66,1514,327.0214787,514.0594761,66,166430940.9,13.5,25.54431141,728.3710936,266483.939,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.048257208,3224.7,6,64,148.0086673,148.0086673,0,0,0,0,1,1,0,0,0.8,2,0,1.7,5.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1872.5,66,235.1,115.9687395,73.08189864,234.3,166439297.8,13.5,15.08971064,103.2543461,6037.444749,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,5.776053405,40891.7,7.1,65.3,56.10832819,56.10832819,0,0,0,0,0,1,0,0,0.5,1.8,0,5.6,49.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1561.8,66,637.2,202.6266667,234.2760416,522.6,0.002121305,5.5,18.23864321,331.3163554,138368.6596,0.4,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.082179928,3713.1,6,64,554.4366894,554.4366894,0,0,0,0,0,1,0,0,1.2,2,0,1.1,5.4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1261.2,66,253,81.83809148,45.73841506,69.2,166439180.9,13.5,12.79716123,64.81789824,2115.696416,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.010430455,1245.7,5.4,57.6,1100.072014,1100.072014,0,0,0,0,0,1,0,0,0.6,1.3,0,1.1,5.4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14991.4,63,7306,990.0256218,1814.385775,410.5,166430639.4,13.5,44.48885715,2570.621185,3315413.719,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,129.2603963,72687.6,10.4,78.8,6.145285329,6.145285329,0,0,0,0,0,0,0,0,0,1.8,0.7,216.5,446.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1433.4,50,317,93.46997006,73.54564527,70.6,166430935.8,13.5,13.6774041,104.207927,5454.987334,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,11.03712063,526291.2,7.1,198.8,47.52000632,47.52000632,0,0,0,0,0,1,0,0,0,0.1,0,35.7,595.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,436.8,65.2,122.6,74.85515873,19.59037464,89,0.0081568,5.5,12.21008357,27.7049735,811.504337,0.5,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,49.35024824,43821.1,12,82.3,18.65432193,18.65432193,0,0,0,0,0,0,0,0,0,0.2,0,139.5,284.4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1341.9,54,226.8,86.38107832,53.50713224,93.9,166430925.3,13.5,13.13138075,75.83513251,2897.875405,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,6.56256907,12895.6,3.8,61.2,91.22970903,91.22970903,0,0,0,0,0,0,0,0,0,0.4,0.2,41.6,86.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,482.2,55.6,144.2,83.90460317,33.76849014,96.8,0.007031512,5.5,12.92816501,47.75585673,1379.223703,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,27.04436724,33264,5.4,104.9,118.5684158,118.5684158,0,0,0,0,0,0,0,0,0,0.4,0.7,115.2,237.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,314.8,54,60.4,56.6765873,2.398532839,58.6,0.001425719,5.5,10.64614686,3.392037671,7.070031683,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.012771297,94.1,7.1,116.7,68.79937548,68.79937548,0,0,1,0,0,0,0,0,0,0.9,0.3,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1053.9,54,157.5,67.93845652,28.30106867,67.1,166430827.5,13.5,11.66238827,40.10933986,811.6820933,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,31.87764258,2147051,6.5,106.6,67.92684792,67.92684792,0,0,0,0,0,1,0,0,0.2,1.6,0,103.1,2318.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3474,63,1290,201.7235907,336.4540425,938.2,166430888.9,13.5,18.65367306,451.5141758,170195.9105,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,53.20623765,4820.8,7.1,150.7,25.48493112,25.48493112,0,0,0,0,0,1,0,0,1,1.4,0.1,10,18.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,657.8,79.6,258.4,129.7539683,70.70977797,106,0.0052809,5.5,16.014973,99.99872699,5624.656456,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,1.047325373,1474.7,7.1,98.2,15.61139729,15.61139729,0,0,0,0,0,1,0,0,0.1,0.7,0,5.8,11.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1586.8,54,317,102.1325651,70.67557823,129.2,166430995,13.5,14.2715613,100.0359586,5010.317775,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,31.77600014,38366.8,6,78.6,25.3836258,25.3836258,0,0,0,0,0,1,0,0,0,1.2,0,34.9,90.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5031.5,210.8,1514,938.432381,627.4141695,802.8,0.007774997,5.5,42.98309079,887.2976277,437818.3131,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,30.16551187,172007.2,5.3,63.9,40.81459467,40.81459467,0,0,0,0,0,1,0,0,0.3,0.8,0,10,181.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1907.7,60,556.4,117.5301315,128.8733098,371.3,166430212.5,13.5,14.76518911,167.1656248,24485.71015,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,4.963088465,524308.7,7.1,144.7,71.52467216,71.52467216,0,0,0,0,0,1,0,0,0.6,1.8,0,22.9,500.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1077,103.5,580.5,219.7521032,183.9815622,170.9,0.003338599,5.5,20.68400002,260.1892205,38712.9657,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0,58,6,49.9,27.86255734,27.86255734,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,899,58,58,58,0,58,166430229.7,13.5,10.77032961,0,0,0,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,60.62399464,2260.8,5.3,59.9,30.13457647,30.13457647,0,0,0,0,0,1,0,0,0.4,1.2,0,1,3.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1601.6,60,317,103.9955054,74.10199358,104.8,166438231.1,13.5,14.43300489,104.9693092,5520.177461,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,125.8104988,60446.8,12.6,62.2,6.357626963,6.357626963,0,0,0,0,0,0,0,0,0.2,0.2,0,143.3,303.6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1128.8,50,156,73.00841012,29.20466123,68.9,166430686.8,13.5,12.08934503,41.38787002,860.4388484,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,59.30418136,2364.2,13.7,62.4,16.03559447,16.03559447,0,0,0,0,0,0,0,0,0,0,0,5.1,8.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1829.8,42,545,116.1538395,118.4897636,158.5,166438263.8,13.5,15.16357609,167.594614,16147.20526,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,90.99158516,56154.7,8.2,138.2,25.04448487,25.04448487,0,0,0,0,0,1,0,0,0,0,0,114.3,241.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,17325.8,87,3830.8,1100.631203,1130.671005,1124.5,166439374.9,13.5,46.93023409,1600.124289,1303603.509,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.000285196,65.6,6,213,1822.576405,1822.576405,0,0,0,1,0,1,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,843.8,54,57.6,54.42895652,1.160447556,54.8,166430862.9,13.5,10.43368959,1.645019493,1.5118132,0.9,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,110.0902409,2376.4,7.7,98.6,11.69771373,11.69771373,0,0,0,0,0,1,0,0,0.5,0.7,0,5.3,18.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,442.9,66,130.7,76.41329365,21.19959289,86.3,0.009337997,5.5,12.33895285,29.98075178,899.0439696,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,35.56899259,3923.6,11.5,64,38.87551373,38.87551373,0,0,0,0,0,0,0,0,0,0.6,0,6.2,12.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1281.6,61.6,806.8,185.5343254,259.8626963,357.9,0.00267179,5.5,18.39406332,367.5013495,130805.7173,0.8,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,6.908735895,15860.7,8.2,88.8,11.24287451,11.24287451,0,0,0,0,0,1,0,0,0.4,0.4,0,37,77.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,613.2,62,284.4,102.7037302,74.13950024,158.5,0.012550402,5.5,14.18248419,104.8490867,10924.93372,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,18.77394722,3699.8,7.1,52.1,147.390899,147.390899,0,0,0,0,0,0,0,0,0,0.7,0.2,15.9,32.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1542,54,328,100.0446696,67.20311946,80,166438189.2,13.5,14.14308085,95.26258679,4555.397858,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,3517.821243,7316.9,7.1,61.2,4.989481221,4.989481221,0,0,0,0,0,1,0,0,0.2,0.4,0,13.9,22.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3379.2,60,792,216.6270765,213.056888,224.7,166437860,13.5,20.84004651,301.7412198,45708.8566,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,20.72706203,878.3,8.2,77.7,16.5452542,16.5452542,0,0,0,0,0,1,0,0,0.6,1.1,0,3.8,9.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1879.2,55.6,414,123.2150585,97.39345231,101.5,166437978.8,13.5,15.69842121,137.9810126,9554.586839,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,6422.278872,220250.3,7.1,183.9,103.7669887,103.7669887,0,0,0,0,0,1,0,0,0,1.8,0,17.1,201.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1769.8,66,949.6,249.7122222,338.8052613,515.2,0.001269293,5.5,21.01695041,479.1429955,186738.0017,0.7,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,45.10803642,14409.2,6,76.8,8.971867115,8.971867115,0,0,0,0,0,1,0,0,0.5,0.8,0,45,94.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,563.5,78.1,193,119.079127,43.72832295,87.2,0.008198309,5.5,15.28110571,61.84118738,2247.838738,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,20.20004933,601362.5,6,215.2,172.0268233,172.0268233,0,0,0,0,0,1,0,0,0,1.8,0,113.5,706.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,13402,66,2750,893.6558324,1156.376033,75,166430728.4,13.5,42.20053452,1637.928666,1344021.769,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.755543089,96309,6,64,76.62997842,76.62997842,0,0,0,0,0,1,0,0,0,2,0,32.9,56.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1031,66,74,66.53501712,1.987981256,66,166438143.4,13.5,11.53577776,2.817485073,3.998319272,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,60.75731883,43685.1,8.7,91.2,14.02349081,14.02349081,0,0,0,0,0,1,0,0,0,1,0,113.8,235.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2275.4,55.8,1781.7,368.1474206,606.1582971,340.5,0.008114314,5.5,25.60492589,857.2372848,512141.1523,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,51.53235161,1091649.4,8.2,120,50.38033968,50.38033968,0,0,0,0,0,1,0,0,0,0,0,174.2,1421.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,10451,60,1657.1,690.5104288,677.7353618,411.3,166430974,13.5,37.15725952,959.4413099,460508.9185,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,520.4568493,30715.7,7.1,60.7,16.08073451,16.08073451,0,0,0,0,0,1,0,0,0.9,1.5,0,105.3,219.4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,446.6,66,146,76.10428571,25.86406949,86.8,0.023674107,5.5,12.3003201,36.57731785,1600.54534,0.6,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,96.09676995,2121.9,10.4,143,33.49730156,33.49730156,0,0,0,0,0,0,0,0,0,0.1,0,8.9,13.4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1827.4,60,241.4,117.8599666,71.90896697,129.2,166430317.5,13.5,15.27737074,99.56935896,4962.690962,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,5877.35411,66646.7,13.7,62.3,17.5357596,17.5357596,0,0,0,0,0,0,0,0,0.2,0.4,0,0.2,0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,340.2,54.8,72.4,63.27126984,6.244110096,59.2,0.010873389,5.5,11.24611968,8.830505183,47.35087805,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,2636.861965,35983,7.1,93,11.99774571,11.99774571,0,0,0,0,0,1,0,0,0.3,0.7,0,120.8,257.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1519.4,58,262,98.40425104,58.13939695,110.7,166437946.9,13.5,14.03574452,82.36595648,3404.650219,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,27.33380828,35141,10.4,129.2,17.6981703,17.6981703,0,0,0,0,0,1,0,0,0,0.8,0.1,114.9,236.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,715.6,72.2,219.8,125.0320238,54.56422021,151.8,0.011529803,5.5,15.78500857,77.16546023,3733.424233,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,15.56383042,5450.7,6,94.2,6.4677071,6.4677071,0,0,0,0,0,1,0,0,1.1,1.7,0.1,9.8,20.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1869.1,64.8,441,122.4144752,99.2252952,71.5,166430620.6,13.5,15.65354723,140.5288774,9918.069028,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.659980202,9826.1,6,173.8,37.02942946,37.02942946,0,0,0,0,1,1,0,0,0,2,0,8.5,23.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,554.1,71.4,172.6,97.50269841,34.47372396,143.3,0.006524611,5.5,13.91778968,48.75320797,2727.783824,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.423783183,3287.2,7.1,133.6,35.71838644,35.71838644,0,0,0,0,0,1,0,0,0.4,1.8,0,1.4,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3237.9,66,1664,452.4508333,572.846738,705.3,0.0038553,5.5,28.08960147,810.1276261,523244.6133,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,70.53079183,56238.3,8.2,59.3,15.69465673,15.69465673,0,0,0,0,0,1,0,0,0.3,0.9,0,182,379.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1429.3,50,279.9,92.37715009,60.32465017,110.9,166430728.6,13.5,13.45780297,79.55071864,3177.217306,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,6.584390807,1175.3,12.6,128,8.361043607,8.361043607,0,0,0,0,0,0,0,0,0,0.6,0,1.6,3.6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,453.2,53.2,114.7,77.97734127,21.50467917,87.6,0.013009,5.5,12.45993054,30.41220894,591.7220576,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,40.08049288,7859,11.5,82.3,2.770432098,2.770432098,0,0,0,0,0,0,0,0,0,0.1,0,23.1,46.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,557.6,70.8,214,117.4288095,54.93168643,83.8,0.013389492,5.5,15.17084657,77.68513595,3389.265113,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,279.0055273,389502.6,6,79.8,17.02876909,17.02876909,0,0,0,0,0,1,0,0,0,0.7,0,415.5,1106.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2385.3,66,486.8,149.4692576,128.6804229,372.2,166430815.4,13.5,16.83869424,167.1268813,23893.59509,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,115.3928956,638648.7,8.2,117.7,51.8947757,51.8947757,0,0,0,0,0,1,0,0,0,1.4,0,34.1,667.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,13063.1,66,1514,834.2258042,692.2728206,959.8,166430429.8,13.5,40.89133013,979.3361374,479567.7581,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,3.031499434,2829.8,7.1,169.3,39.01922289,39.01922289,0,0,0,0,0,1,0,0,0.2,1.9,0,4.3,10,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2093.2,51.6,982.7,292.0314683,357.4622678,438.7,0.010804105,5.5,22.57818326,505.5279872,210079.6203,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,64.54907515,77533.4,6,77.8,51.29251727,51.29251727,0,0,0,0,0,1,0,0,0,1.4,0,136.2,309.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,15924.6,54,1494,1039.134629,639.6193454,816.6,166430325.1,13.5,45.49475549,905.6219887,411514.3734,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,5.460211992,147263,5.4,57.6,99.27606855,99.27606855,0,0,0,0,0,1,0,0,0,1.6,0,47.6,202.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,13237.2,63,1514,845.3196729,716.5667448,1232.8,166439384,13.5,41.02039244,1014.158646,514278.6593,1,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,1.939585185,8678.6,5.4,129.6,65.21777106,65.21777106,0,0,0,0,1,1,0,0,0,1.4,0,19.6,40.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,968.9,88.2,503.4,169.7410317,137.4498223,157.4,0.00376749,5.5,18.31625493,194.3834028,28994.40904,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,53.3461195,222691.4,10.4,119.8,25.09401913,25.09401913,0,0,0,0,0,0,0,0,0,0.1,0,119.9,426.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,579.2,61.2,213.6,108.1980159,58.34461291,93.4,0.01091001,5.5,14.6354147,82.51174286,3858.940103,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,64.32503622,6351.1,8.2,60.6,7.543178514,7.543178514,0,0,0,0,0,0,0,0,0.5,2.9,1.4,25.9,52.4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,429.3,57.6,123.6,75.44369048,20.33006137,83.1,0.012275004,5.5,12.26943225,28.75104851,747.2620146,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,2.832064557,115600.7,6,245.9,39.34905003,39.34905003,0,0,0,0,1,1,0,0,0,0,0,39.5,111.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,14357.4,1208.4,2922,2680.486667,590.5047598,2636.4,0.000932384,5.5,73.16174553,835.09984,586859.4556,0.6,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,159.3901251,67209.1,7.6,61,2.355273291,2.355273291,0,0,0,0,0,1,0,0,0,0,0,201.8,421.4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,407.1,58.8,114.3,71.38285714,17.91649918,75,0.014178801,5.5,11.93600458,25.33775613,490.5921009,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.469659901,112,6,64,4.258401179,4.258401179,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,297,54,54,54,0,54,0.000121593,5.5,10.39230485,0,0,0,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,363.0127299,15755.9,9.3,114,0.344825919,0.344825919,0,0,0,0,0,1,0,0,0,0,0,57.6,111.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,737.3,68.7,213.6,119.8186905,51.83079443,149.5,0.040295601,5.5,15.35824964,73.29981243,3791.684265,0.9,38.5,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0,54,6,64,98.30937629,98.30937629,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,837,54,54,54,0,54,166430702.1,13.5,10.39230485,0,0,0,244.6,Recon-OSScan
192.168.1.100,192.168.1.1,1780569475,0.254269981,38818.5,6,147.7,66.89275236,66.89275236,0,0,0,0,0,0,0,0,0,1.1,0.4,2.2,37.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,873.8,54,65.2,56.3539136,3.036652969,57.2,166430954,13.5,10.61567809,4.30256512,9.399886812,1,244.6,Recon-OSScan
